"bluestock_fintech_—_nifty_100__|__cash_flow__|__1,187_records",unnamed:_1,unnamed:_2,unnamed:_3,unnamed:_4,unnamed:_5,unnamed:_6,year_label,fiscal_year,quarter,is_ttm,is_half_year,sort_order,free_cash_flow
957,RECLTD,Mar 2016,-13278,-756,15291,1257,957,,,False,False,0,
958,RECLTD,Mar 2017,6805,-101,-3947,2757,958,,,False,False,0,
959,RECLTD,Mar 2018,-32510,46,28244,-4220,959,,,False,False,0,
960,RECLTD,Mar 2019,-35866,457,35543,134,960,,,False,False,0,
961,RECLTD,Mar 2020,-32712,121,33926,1336,961,,,False,False,0,
962,RECLTD,Mar 2021,-43512,861,42113,-538,962,,,False,False,0,
963,RECLTD,Mar 2022,-819,-287,68,-1038,963,,,False,False,0,
964,RECLTD,Mar 2023,-37360,-943,38123,-180,964,,,False,False,0,
965,RECLTD,Mar 2024,-57723,-1831,59588,34,965,,,False,False,0,
966,RELIANCE,Mar 2013,36918,-27601,408,9725,966,,,False,False,0,
967,RELIANCE,Mar 2014,43261,-73070,13713,-16096,967,,,False,False,0,
968,RELIANCE,Mar 2015,34374,-64706,8444,-21888,968,,,False,False,0,
969,RELIANCE,Mar 2016,38134,-36186,-3210,-1262,969,,,False,False,0,
970,RELIANCE,Mar 2017,49550,-66201,8617,-8034,970,,,False,False,0,
971,RELIANCE,Mar 2018,71459,-68192,-2001,1266,971,,,False,False,0,
972,RELIANCE,Mar 2019,42346,-94507,55906,3745,972,,,False,False,0,
973,RELIANCE,Mar 2020,94877,-72497,-2541,19839,973,,,False,False,0,
974,RELIANCE,Mar 2021,26958,-142385,101904,-13523,974,,,False,False,0,
975,RELIANCE,Mar 2022,110654,-109162,17289,18781,975,,,False,False,0,
976,RELIANCE,Mar 2023,115032,-93001,10455,32486,976,,,False,False,0,
977,RELIANCE,Mar 2024,158788,-113581,-16646,28561,977,,,False,False,0,
978,SBILIFE,Mar 2013,1130,-227,-58,845,978,,,False,False,0,
979,SBILIFE,Mar 2014,166,-708,-58,-600,979,,,False,False,0,
980,SBILIFE,Mar 2015,2711,-178,-117,2416,980,,,False,False,0,
981,SBILIFE,Mar 2016,5778,-7204,-144,-1570,981,,,False,False,0,
982,SBILIFE,Mar 2017,8525,-9032,-144,-651,982,,,False,False,0,
983,SBILIFE,Mar 2018,10395,-8910,-221,1264,983,,,False,False,0,
984,SBILIFE,Mar 2019,13473,-13552,-241,-321,984,,,False,False,0,
985,SBILIFE,Mar 2020,19299,-16986,-198,2114,985,,,False,False,0,
986,SBILIFE,Mar 2021,23878,-19203,3,4677,986,,,False,False,0,
987,SBILIFE,Mar 2022,21852,-21611,-231,10,987,,,False,False,0,
988,SBILIFE,Mar 2023,28656,-30203,-415,-1962,988,,,False,False,0,
989,SBILIFE,Mar 2024,29122,-31221,-227,-2327,989,,,False,False,0,
990,SBIN,Mar 2013,24332,-2271,-4424,17637,990,,,False,False,0,
991,SBIN,Mar 2014,19142,-791,3583,21934,991,,,False,False,0,
992,SBIN,Mar 2015,26297,-3424,-1553,21320,992,,,False,False,0,
993,SBIN,Mar 2016,14477,-2747,4348,16078,993,,,False,False,0,
994,SBIN,Mar 2017,77406,-4572,-4196,68638,994,,,False,False,0,
995,SBIN,Mar 2018,-96508,13053,5547,-77908,995,,,False,False,0,
996,SBIN,Mar 2019,29556,220,448,30223,996,,,False,False,0,
997,SBIN,Mar 2020,23929,-555,5430,28803,997,,,False,False,0,
998,SBIN,Mar 2021,89919,-3670,7143,93392,998,,,False,False,0,
999,SBIN,Mar 2022,57695,-2652,-3845,51198,999,,,False,False,0,
1000,SBIN,Mar 2023,-86014,-966,6386,-80593,Mar 1000,1000.0,Q4,False,False,100003,
1001,SBIN,Mar 2024,21632,-3476,-9896,8260,Mar 1001,1001.0,Q4,False,False,100103,
1002,SHREECEM,Jun 2013,1260,-270,-982,8,Mar 1002,1002.0,Q4,False,False,100203,
1003,SHREECEM,Jun 2014,1401,-1234,-156,11,Mar 1003,1003.0,Q4,False,False,100303,
1004,SHREECEM,Jun 2015,1239,-990,-259,-10,Mar 1004,1004.0,Q4,False,False,100403,
1005,SHREECEM,Mar 2016,1566,-1265,-271,31,Mar 1005,1005.0,Q4,False,False,100503,
1006,SHREECEM,Mar 2017,2202,-2048,-167,-13,Mar 1006,1006.0,Q4,False,False,100603,
1007,SHREECEM,Mar 2018,1879,-3595,1726,10,Mar 1007,1007.0,Q4,False,False,100703,
1008,SHREECEM,Mar 2019,2080,-720,-1276,84,Mar 1008,1008.0,Q4,False,False,100803,
1009,SHREECEM,Mar 2020,3973,-5590,1581,-36,Mar 1009,1009.0,Q4,False,False,100903,
1010,SHREECEM,Mar 2021,4254,-2651,-1233,370,Mar 1010,1010.0,Q4,False,False,101003,
1011,SHREECEM,Mar 2022,2668,-2143,-849,-324,Mar 1011,1011.0,Q4,False,False,101103,
1012,SHREECEM,Mar 2023,2569,-2405,-277,-113,Mar 1012,1012.0,Q4,False,False,101203,
1013,SHREECEM,Mar 2024,3347,-1418,-1710,220,Mar 1013,1013.0,Q4,False,False,101303,
1014,SHRIRAMFIN,Mar 2013,-8359,-41,9060,661,Mar 1014,1014.0,Q4,False,False,101403,
1015,SHRIRAMFIN,Mar 2014,-4055,-112,5010,843,Mar 1015,1015.0,Q4,False,False,101503,
1016,SHRIRAMFIN,Mar 2015,-9611,-45,7836,-1819,Mar 1016,1016.0,Q4,False,False,101603,
1017,SHRIRAMFIN,Mar 2016,-5507,-36,2822,-2721,Mar 1017,1017.0,Q4,False,False,101703,
1018,SHRIRAMFIN,Mar 2017,-2677,-2,3017,338,Mar 1018,1018.0,Q4,False,False,101803,
1019,SHRIRAMFIN,Mar 2018,-13142,86,13014,-42,Mar 1019,1019.0,Q4,False,False,101903,
1020,SHRIRAMFIN,Mar 2019,-5535,-76,5550,-62,Mar 1020,1020.0,Q4,False,False,102003,
1021,SHRIRAMFIN,Mar 2020,-2464,-55,4579,2060,Mar 1021,1021.0,Q4,False,False,102103,
1022,SHRIRAMFIN,Mar 2021,-4239,-25,12226,7962,Mar 1022,1022.0,Q4,False,False,102203,
1023,SHRIRAMFIN,Mar 2022,-8859,-34,8505,-388,Mar 1023,1023.0,Q4,False,False,102303,
1024,SHRIRAMFIN,Mar 2023,-17625,5076,11820,-730,Mar 1024,1024.0,Q4,False,False,102403,
1025,SHRIRAMFIN,Mar 2024,-31101,-258,27609,-3750,Mar 1025,1025.0,Q4,False,False,102503,
1026,SIEMENS,Sep 2011,3,264,-196,70,Mar 1026,1026.0,Q4,False,False,102603,
1027,SIEMENS,Sep 2014,608,130,-220,517,Mar 1027,1027.0,Q4,False,False,102703,
1028,SIEMENS,Sep 2015,574,646,-245,975,Mar 1028,1028.0,Q4,False,False,102803,
1029,SIEMENS,Sep 2016,513,237,-1614,-864,Mar 1029,1029.0,Q4,False,False,102903,
1030,SIEMENS,Sep 2017,573,1321,-285,1610,Mar 1030,1030.0,Q4,False,False,103003,
1031,SIEMENS,Sep 2018,100,-174,-305,-379,Mar 1031,1031.0,Q4,False,False,103103,
1032,SIEMENS,Sep 2019,1273,-1135,-312,-174,Mar 1032,1032.0,Q4,False,False,103203,
1033,SIEMENS,Sep 2020,720,871,-386,1205,Mar 1033,1033.0,Q4,False,False,103303,
1034,SIEMENS,Sep 2021,1422,-2389,-502,-1469,Mar 1034,1034.0,Q4,False,False,103403,
1035,SIEMENS,Sep 2022,978,-34,-392,552,Mar 1035,1035.0,Q4,False,False,103503,
1036,SIEMENS,Sep 2023,1400,-759,-450,191,Mar 1036,1036.0,Q4,False,False,103603,
1037,SIEMENS,Sep 2024,1670,-502,-523,644,Mar 1037,1037.0,Q4,False,False,103703,
1038,SUNPHARMA,Mar 2013,3357,-2375,-665,316,Mar 1038,1038.0,Q4,False,False,103803,
1039,SUNPHARMA,Mar 2014,3959,-2176,507,2290,Mar 1039,1039.0,Q4,False,False,103903,
1040,SUNPHARMA,Mar 2015,5616,-1502,-1187,2927,Mar 1040,1040.0,Q4,False,False,104003,
1041,SUNPHARMA,Mar 2016,6686,-3949,-1889,848,Mar 1041,1041.0,Q4,False,False,104103,
1042,SUNPHARMA,Mar 2017,7082,-4186,-2285,611,Mar 1042,1042.0,Q4,False,False,104203,
1043,SUNPHARMA,Mar 2018,3907,-3104,-1539,-736,Mar 1043,1043.0,Q4,False,False,104303,
1044,SUNPHARMA,Mar 2019,2196,-310,-2731,-844,Mar 1044,1044.0,Q4,False,False,104403,
1045,SUNPHARMA,Mar 2020,6555,-2225,-5715,-1386,Mar 1045,1045.0,Q4,False,False,104503,
1046,SUNPHARMA,Mar 2021,6170,407,-5980,596,Mar 1046,1046.0,Q4,False,False,104603,
1047,SUNPHARMA,Mar 2022,8985,-5556,-5193,-1765,Mar 1047,1047.0,Q4,False,False,104703,
1048,SUNPHARMA,Mar 2023,4959,-7220,2376,115,Mar 1048,1048.0,Q4,False,False,104803,
1049,SUNPHARMA,Mar 2024,12135,-763,-6710,4662,Mar 1049,1049.0,Q4,False,False,104903,
1050,TATACONSUM,Mar 2013,173,24,186,383,Mar 1050,1050.0,Q4,False,False,105003,
1051,TATACONSUM,Mar 2014,422,-1,-363,57,Mar 1051,1051.0,Q4,False,False,105103,
1052,TATACONSUM,Mar 2015,418,-207,-392,-182,Mar 1052,1052.0,Q4,False,False,105203,
1053,TATACONSUM,Mar 2016,116,145,-282,-21,Mar 1053,1053.0,Q4,False,False,105303,
1054,TATACONSUM,Mar 2017,741,145,-816,70,Mar 1054,1054.0,Q4,False,False,105403,
1055,TATACONSUM,Mar 2018,356,-31,-30,294,Mar 1055,1055.0,Q4,False,False,105503,
1056,TATACONSUM,Mar 2019,210,53,-224,39,Mar 1056,1056.0,Q4,False,False,105603,
1057,TATACONSUM,Mar 2020,1082,-622,-308,152,Mar 1057,1057.0,Q4,False,False,105703,
1058,TATACONSUM,Mar 2021,1656,-346,-426,884,Mar 1058,1058.0,Q4,False,False,105803,
1059,TATACONSUM,Mar 2022,1516,-1317,-995,-796,Mar 1059,1059.0,Q4,False,False,105903,
1060,TATACONSUM,Mar 2023,1461,-834,-714,-87,Mar 1060,1060.0,Q4,False,False,106003,
1061,TATACONSUM,Mar 2024,1937,-1911,256,281,Mar 1061,1061.0,Q4,False,False,106103,
1062,TATAMOTORS,Mar 2013,22163,-22969,-1692,-2499,Mar 1062,1062.0,Q4,False,False,106203,
1063,TATAMOTORS,Mar 2014,36151,-27991,-3883,4277,Mar 1063,1063.0,Q4,False,False,106303,
1064,TATAMOTORS,Mar 2015,35531,-36232,5201,4500,Mar 1064,1064.0,Q4,False,False,106403,
1065,TATAMOTORS,Mar 2016,37900,-36694,-3795,-2589,Mar 1065,1065.0,Q4,False,False,106503,
1066,TATAMOTORS,Mar 2017,30199,-39571,6205,-3167,Mar 1066,1066.0,Q4,False,False,106603,
1067,TATAMOTORS,Mar 2018,23857,-25139,2012,730,Mar 1067,1067.0,Q4,False,False,106703,
1068,TATAMOTORS,Mar 2019,18891,-20878,8830,6843,Mar 1068,1068.0,Q4,False,False,106803,
1069,TATAMOTORS,Mar 2020,26633,-33115,3390,-3092,Mar 1069,1069.0,Q4,False,False,106903,
1070,TATAMOTORS,Mar 2021,29001,-25672,9904,13232,Mar 1070,1070.0,Q4,False,False,107003,
1071,TATAMOTORS,Mar 2022,14283,-4444,-3380,6459,Mar 1071,1071.0,Q4,False,False,107103,
1072,TATAMOTORS,Mar 2023,35388,-15417,-26243,-6272,Mar 1072,1072.0,Q4,False,False,107203,
1073,TATAMOTORS,Mar 2024,67915,-22782,-37006,8128,Mar 1073,1073.0,Q4,False,False,107303,
1074,TATAPOWER,Mar 2013,3286,-4026,-593,-1333,Mar 1074,1074.0,Q4,False,False,107403,
1075,TATAPOWER,Mar 2014,6483,-3609,-3265,-392,Mar 1075,1075.0,Q4,False,False,107503,
1076,TATAPOWER,Mar 2015,5981,-3865,-2239,-123,Mar 1076,1076.0,Q4,False,False,107603,
1077,TATAPOWER,Mar 2016,7415,-1805,-6183,-574,Mar 1077,1077.0,Q4,False,False,107703,
1078,TATAPOWER,Mar 2017,7014,-7373,937,579,Mar 1078,1078.0,Q4,False,False,107803,
1079,TATAPOWER,Mar 2018,6364,-1512,-4726,126,Mar 1079,1079.0,Q4,False,False,107903,
1080,TATAPOWER,Mar 2019,4574,-272,-5184,-883,Mar 1080,1080.0,Q4,False,False,108003,
1081,TATAPOWER,Mar 2020,7375,-493,-5110,1773,Mar 1081,1081.0,Q4,False,False,108103,
1082,TATAPOWER,Mar 2021,8345,993,-7603,1736,Mar 1082,1082.0,Q4,False,False,108203,
1083,TATAPOWER,Mar 2022,6693,-6250,-1183,-741,Mar 1083,1083.0,Q4,False,False,108303,
1084,TATAPOWER,Mar 2023,7166,-7263,1341,1243,Mar 1084,1084.0,Q4,False,False,108403,
1085,TATAPOWER,Mar 2024,12596,-9027,-4497,-928,Mar 1085,1085.0,Q4,False,False,108503,
1086,TATASTEEL,Mar 2013,14035,-13099,-1780,-844,Mar 1086,1086.0,Q4,False,False,108603,
1087,TATASTEEL,Mar 2014,13146,-15378,1015,-1218,Mar 1087,1087.0,Q4,False,False,108703,
1088,TATASTEEL,Mar 2015,11880,-9021,-2617,241,Mar 1088,1088.0,Q4,False,False,108803,
1089,TATASTEEL,Mar 2016,11455,-8794,-4729,-2068,Mar 1089,1089.0,Q4,False,False,108903,
1090,TATASTEEL,Mar 2017,10824,-9490,-2579,-1245,Mar 1090,1090.0,Q4,False,False,109003,
1091,TATASTEEL,Mar 2018,8023,-11730,6640,2933,Mar 1091,1091.0,Q4,False,False,109103,
1092,TATASTEEL,Mar 2019,25336,-29176,-673,-4513,Mar 1092,1092.0,Q4,False,False,109203,
1093,TATASTEEL,Mar 2020,20169,-14012,-1695,4462,Mar 1093,1093.0,Q4,False,False,109303,
1094,TATASTEEL,Mar 2021,44327,-9437,-37090,-2200,Mar 1094,1094.0,Q4,False,False,109403,
1095,TATASTEEL,Mar 2022,44381,-10905,-23401,10075,Mar 1095,1095.0,Q4,False,False,109503,
1096,TATASTEEL,Mar 2023,21683,-18179,-6981,-3477,Mar 1096,1096.0,Q4,False,False,109603,
1097,TATASTEEL,Mar 2024,20301,-14253,-11097,-5049,Mar 1097,1097.0,Q4,False,False,109703,
1098,TCS,Mar 2013,11615,-6038,-5729,-152,Mar 1098,1098.0,Q4,False,False,109803,
1099,TCS,Mar 2014,14751,-9452,-5673,-374,Mar 1099,1099.0,Q4,False,False,109903,
1100,TCS,Mar 2015,19369,-1807,-17168,394,Mar 1100,1100.0,Q4,False,False,110003,
1101,TCS,Mar 2016,19109,-5010,-9666,4433,Mar 1101,1101.0,Q4,False,False,110103,
1102,TCS,Mar 2017,25223,-16895,-11026,-2698,Mar 1102,1102.0,Q4,False,False,110203,
1103,TCS,Mar 2018,25067,3104,-26885,1286,Mar 1103,1103.0,Q4,False,False,110303,
1104,TCS,Mar 2019,28593,1645,-27897,2341,Mar 1104,1104.0,Q4,False,False,110403,
1105,TCS,Mar 2020,32369,8968,-39915,1422,Mar 1105,1105.0,Q4,False,False,110503,
1106,TCS,Mar 2021,38802,-7956,-32634,-1788,Mar 1106,1106.0,Q4,False,False,110603,
1107,TCS,Mar 2022,39949,-738,-33581,5630,Mar 1107,1107.0,Q4,False,False,110703,
1108,TCS,Mar 2023,41965,548,-47878,-5365,Mar 1108,1108.0,Q4,False,False,110803,
1109,TCS,Mar 2024,44338,6091,-48536,1893,Mar 1109,1109.0,Q4,False,False,110903,
1110,TECHM,Mar 2013,855,-622,65,298,Mar 1110,1110.0,Q4,False,False,111003,
1111,TECHM,Mar 2014,1596,291,-972,915,Mar 1111,1111.0,Q4,False,False,111103,
1112,TECHM,Mar 2015,2448,-1865,-829,-246,Mar 1112,1112.0,Q4,False,False,111203,
1113,TECHM,Mar 2016,3137,-1453,-496,1188,Mar 1113,1113.0,Q4,False,False,111303,
1114,TECHM,Mar 2017,4071,-2893,-1571,-392,Mar 1114,1114.0,Q4,False,False,111403,
1115,TECHM,Mar 2018,3554,-3319,-269,-35,Mar 1115,1115.0,Q4,False,False,111503,
1116,TECHM,Mar 2019,4432,-2104,-2251,77,Mar 1116,1116.0,Q4,False,False,111603,
1117,TECHM,Mar 2020,4358,1081,-4466,974,Mar 1117,1117.0,Q4,False,False,111703,
1118,TECHM,Mar 2021,8094,-5433,-2987,-326,Mar 1118,1118.0,Q4,False,False,111803,
1119,TECHM,Mar 2022,5285,480,-4667,1098,Mar 1119,1119.0,Q4,False,False,111903,
1120,TECHM,Mar 2023,5572,-226,-5078,267,Mar 1120,1120.0,Q4,False,False,112003,
1121,TECHM,Mar 2024,6376,-1318,-4767,291,Mar 1121,1121.0,Q4,False,False,112103,
1122,TITAN,Mar 2013,553,-142,-236,176,Mar 1122,1122.0,Q4,False,False,112203,
1123,TITAN,Mar 2014,-555,-271,497,-329,Mar 1123,1123.0,Q4,False,False,112303,
1124,TITAN,Mar 2015,503,-118,-1005,-620,Mar 1124,1124.0,Q4,False,False,112403,
1125,TITAN,Mar 2016,576,-159,-505,-88,Mar 1125,1125.0,Q4,False,False,112503,
1126,TITAN,Mar 2017,1712,-953,-166,594,Mar 1126,1126.0,Q4,False,False,112603,
1127,TITAN,Mar 2018,-51,98,-252,-206,Mar 1127,1127.0,Q4,False,False,112703,
1128,TITAN,Mar 2019,1243,-797,-489,-43,Mar 1128,1128.0,Q4,False,False,112803,
1129,TITAN,Mar 2020,-348,235,-242,-355,Mar 1129,1129.0,Q4,False,False,112903,
1130,TITAN,Mar 2021,4139,-2799,-1234,106,Mar 1130,1130.0,Q4,False,False,113003,
1131,TITAN,Mar 2022,-724,1165,-403,38,Mar 1131,1131.0,Q4,False,False,113103,
1132,TITAN,Mar 2023,1370,-1814,457,13,Mar 1132,1132.0,Q4,False,False,113203,
1133,TITAN,Mar 2024,1695,-189,-1329,177,Mar 1133,1133.0,Q4,False,False,113303,
1134,TORNTPHARM,Mar 2013,153,-247,20,-73,Mar 1134,1134.0,Q4,False,False,113403,
1135,TORNTPHARM,Mar 2014,599,-418,86,268,Mar 1135,1135.0,Q4,False,False,113503,
1136,TORNTPHARM,Mar 2015,810,-2113,1212,-90,Mar 1136,1136.0,Q4,False,False,113603,
1137,TORNTPHARM,Mar 2016,2742,-869,-1435,437,Mar 1137,1137.0,Q4,False,False,113703,
1138,TORNTPHARM,Mar 2017,1009,-798,-193,18,Mar 1138,1138.0,Q4,False,False,113803,
1139,TORNTPHARM,Mar 2018,894,-4677,3417,-366,Mar 1139,1139.0,Q4,False,False,113903,
1140,TORNTPHARM,Mar 2019,1798,-246,-1314,238,Mar 1140,1140.0,Q4,False,False,114003,
1141,TORNTPHARM,Mar 2020,1393,229,-1549,73,Mar 1141,1141.0,Q4,False,False,114103,
1142,TORNTPHARM,Mar 2021,2005,-444,-1651,-89,Mar 1142,1142.0,Q4,False,False,114203,
1143,TORNTPHARM,Mar 2022,1803,-196,-1781,-174,Mar 1143,1143.0,Q4,False,False,114303,
1144,TORNTPHARM,Mar 2023,2368,-2335,77,110,Mar 1144,1144.0,Q4,False,False,114403,
1145,TORNTPHARM,Mar 2024,3266,-160,-2780,327,Mar 1145,1145.0,Q4,False,False,114503,
1146,TRENT,Mar 2013,31,-276,147,-97,Mar 1146,1146.0,Q4,False,False,114603,
1147,TRENT,Mar 2014,-46,-48,-50,-145,Mar 1147,1147.0,Q4,False,False,114703,
1148,TRENT,Mar 2015,-10,-306,310,-6,Mar 1148,1148.0,Q4,False,False,114803,
1149,TRENT,Mar 2016,109,-98,-13,-2,Mar 1149,1149.0,Q4,False,False,114903,
1150,TRENT,Mar 2017,102,-44,-51,7,Mar 1150,1150.0,Q4,False,False,115003,
1151,TRENT,Mar 2018,77,-4,-74,-1,Mar 1151,1151.0,Q4,False,False,115103,
1152,TRENT,Mar 2019,21,-37,37,21,Mar 1152,1152.0,Q4,False,False,115203,
1153,TRENT,Mar 2020,361,-809,452,5,Mar 1153,1153.0,Q4,False,False,115303,
1154,TRENT,Mar 2021,285,18,-283,20,Mar 1154,1154.0,Q4,False,False,115403,
1155,TRENT,Mar 2022,58,56,-108,6,Mar 1155,1155.0,Q4,False,False,115503,
1156,TRENT,Mar 2023,595,-103,-491,1,Mar 1156,1156.0,Q4,False,False,115603,
1157,TRENT,Mar 2024,1349,-508,-629,211,Mar 1157,1157.0,Q4,False,False,115703,
1158,TVSMOTOR,Mar 2013,464,-120,-402,-58,Mar 1158,1158.0,Q4,False,False,115803,
1159,TVSMOTOR,Mar 2014,470,-235,-216,19,Mar 1159,1159.0,Q4,False,False,115903,
1160,TVSMOTOR,Mar 2015,83,-415,261,-71,Mar 1160,1160.0,Q4,False,False,116003,
1161,TVSMOTOR,Mar 2016,936,-605,-319,12,Mar 1161,1161.0,Q4,False,False,116103,
1162,TVSMOTOR,Mar 2017,689,-709,-59,-79,Mar 1162,1162.0,Q4,False,False,116203,
1163,TVSMOTOR,Mar 2018,354,-1095,897,156,Mar 1163,1163.0,Q4,False,False,116303,
1164,TVSMOTOR,Mar 2019,-918,-1104,2210,188,Mar 1164,1164.0,Q4,False,False,116403,
1165,TVSMOTOR,Mar 2020,373,-1090,1619,902,Mar 1165,1165.0,Q4,False,False,116503,
1166,TVSMOTOR,Mar 2021,1151,-882,264,532,Mar 1166,1166.0,Q4,False,False,116603,
1167,TVSMOTOR,Mar 2022,-1575,-1471,2918,532,Mar 1167,1167.0,Q4,False,False,116703,
1168,TVSMOTOR,Mar 2023,-4405,-1308,6118,406,Mar 1168,1168.0,Q4,False,False,116803,
1169,TVSMOTOR,Mar 2024,-1253,-1001,2759,505,Mar 1169,1169.0,Q4,False,False,116903,
1170,ULTRACEMCO,Mar 2013,3618,-4362,715,-30,Mar 1170,1170.0,Q4,False,False,117003,
1171,ULTRACEMCO,Mar 2014,3455,-2342,-949,164,Mar 1171,1171.0,Q4,False,False,117103,
1172,ULTRACEMCO,Mar 2015,4190,-2144,-2110,-63,Mar 1172,1172.0,Q4,False,False,117203,
1173,ULTRACEMCO,Mar 2016,4526,-3673,-844,8,Mar 1173,1173.0,Q4,False,False,117303,
1174,ULTRACEMCO,Mar 2017,5005,-2501,-2535,-31,Mar 1174,1174.0,Q4,False,False,117403,
1175,ULTRACEMCO,Mar 2018,3888,1866,-5735,18,Mar 1175,1175.0,Q4,False,False,117503,
1176,ULTRACEMCO,Mar 2019,5956,1165,-6757,364,Mar 1176,1176.0,Q4,False,False,117603,
1177,ULTRACEMCO,Mar 2020,8972,-4192,-5076,-295,Mar 1177,1177.0,Q4,False,False,117703,
1178,ULTRACEMCO,Mar 2021,12500,-8856,-4356,-712,Mar 1178,1178.0,Q4,False,False,117803,
1179,ULTRACEMCO,Mar 2022,9283,2257,-12498,-958,Mar 1179,1179.0,Q4,False,False,117903,
1180,ULTRACEMCO,Mar 2023,9069,-7188,-1631,250,Mar 1180,1180.0,Q4,False,False,118003,
1181,ULTRACEMCO,Mar 2024,10898,-8789,-1926,183,Mar 1181,1181.0,Q4,False,False,118103,
1182,UNIONBANK,Mar 2013,-4245,-343,5096,507,Mar 1182,1182.0,Q4,False,False,118203,
1183,UNIONBANK,Mar 2014,2570,-363,4902,7109,Mar 1183,1183.0,Q4,False,False,118303,
1184,UNIONBANK,Mar 2015,-3567,-318,3168,-718,Mar 1184,1184.0,Q4,False,False,118403,
1185,UNIONBANK,Mar 2016,81,-9,-2,70,Mar 1185,1185.0,Q4,False,False,118503,
1186,UNIONBANK,Mar 2017,-6624,-280,10194,3289,Mar 1186,1186.0,Q4,False,False,118603,
1187,UNIONBANK,Mar 2018,6097,-315,10792,16574,Mar 1187,1187.0,Q4,False,False,118703,
1188,UNIONBANK,Mar 2019,-7778,-297,1758,-6317,Mar 1188,1188.0,Q4,False,False,118803,
1189,UNIONBANK,Mar 2020,-77,-4,201,121,Mar 1189,1189.0,Q4,False,False,118903,
1190,UNIONBANK,Mar 2021,20527,-601,-18861,1066,Mar 1190,1190.0,Q4,False,False,119003,
1191,UNIONBANK,Mar 2022,36339,-558,-786,34995,Mar 1191,1191.0,Q4,False,False,119103,
1192,UNIONBANK,Mar 2023,6056,-2561,-10654,-7159,Mar 1192,1192.0,Q4,False,False,119203,
1193,UNIONBANK,Mar 2024,19930,-1394,-11489,7047,Mar 1193,1193.0,Q4,False,False,119303,
1194,UNITDSPR,Mar 2013,1969,-1121,-992,-145,Mar 1194,1194.0,Q4,False,False,119403,
1195,UNITDSPR,Mar 2014,-552,-252,1235,431,Mar 1195,1195.0,Q4,False,False,119503,
1196,UNITDSPR,Mar 2015,-196,3855,-4002,-343,Mar 1196,1196.0,Q4,False,False,119603,
1197,UNITDSPR,Mar 2016,283,733,-1155,-139,Mar 1197,1197.0,Q4,False,False,119703,
1198,UNITDSPR,Mar 2017,647,-227,-475,-56,Mar 1198,1198.0,Q4,False,False,119803,
1199,UNITDSPR,Mar 2018,925,104,-966,63,Mar 1199,1199.0,Q4,False,False,119903,
1200,UNITDSPR,Mar 2019,948,-66,-808,74,Mar 1200,1200.0,Q4,False,False,120003,
1201,UNITDSPR,Mar 2020,783,-194,-740,-150,Mar 1201,1201.0,Q4,False,False,120103,
1202,UNITDSPR,Mar 2021,1818,-99,-1707,12,Mar 1202,1202.0,Q4,False,False,120203,
1203,UNITDSPR,Mar 2022,977,-313,-688,-23,Mar 1203,1203.0,Q4,False,False,120303,
1204,UNITDSPR,Mar 2023,615,-55,-500,60,Mar 1204,1204.0,Q4,False,False,120403,
1205,UNITDSPR,Mar 2024,1118,226,-407,937,Mar 1205,1205.0,Q4,False,False,120503,
1206,VBL,Dec 2012,280,-507,229,3,Mar 1206,1206.0,Q4,False,False,120603,
1207,VBL,Dec 2013,297,-574,274,-2,Mar 1207,1207.0,Q4,False,False,120703,
1208,VBL,Dec 2014,431,-500,58,-11,Mar 1208,1208.0,Q4,False,False,120803,
1209,VBL,Dec 2015,555,-300,-236,19,Mar 1209,1209.0,Q4,False,False,120903,
1210,VBL,Dec 2016,826,-1048,230,8,Mar 1210,1210.0,Q4,False,False,121003,
1211,VBL,Dec 2017,620,-746,159,32,Mar 1211,1211.0,Q4,False,False,121103,
1212,VBL,Dec 2018,1000,-937,-84,-22,Mar 1212,1212.0,Q4,False,False,121203,
1213,VBL,Dec 2019,1308,-2320,1107,95,Mar 1213,1213.0,Q4,False,False,121303,
1214,VBL,Dec 2020,1012,-472,-574,-33,Mar 1214,1214.0,Q4,False,False,121403,
1215,VBL,Dec 2021,1231,-1008,-178,46,Mar 1215,1215.0,Q4,False,False,121503,
1216,VBL,Dec 2022,1790,-1769,-18,4,Mar 1216,1216.0,Q4,False,False,121603,
1217,VBL,Dec 2023,2391,-3288,985,88,Mar 1217,1217.0,Q4,False,False,121703,
1218,VEDL,Mar 2013,22,-311,238,-51,Mar 1218,1218.0,Q4,False,False,121803,
1219,VEDL,Mar 2014,15601,-2890,-5052,7659,Mar 1219,1219.0,Q4,False,False,121903,
1220,VEDL,Mar 2015,17805,-4133,-13956,-284,Mar 1220,1220.0,Q4,False,False,122003,
1221,VEDL,Mar 2016,20377,-7868,-11303,1206,Mar 1221,1221.0,Q4,False,False,122103,
1222,VEDL,Mar 2017,18083,2681,-12425,8339,Mar 1222,1222.0,Q4,False,False,122203,
1223,VEDL,Mar 2018,17366,15480,-39255,-6409,Mar 1223,1223.0,Q4,False,False,122303,
1224,VEDL,Mar 2019,23754,-10594,-10242,2918,Mar 1224,1224.0,Q4,False,False,122403,
1225,VEDL,Mar 2020,19300,-5925,-15547,-2172,Mar 1225,1225.0,Q4,False,False,122503,
1226,VEDL,Mar 2021,23980,-6678,-17565,-263,Mar 1226,1226.0,Q4,False,False,122603,
